stid	a1	a2	a3	a4	a5	a6	a7
Eclo-ST-102	Eclo-gyrB-12	Eclo-dnaA-59	Eclo-rpoB-25	Eclo-leuS-9	Eclo-fusA-9	Eclo-pyrG-67	Eclo-rplB-6
Eclo-ST-103	Eclo-gyrB-14	Eclo-dnaA-68	Eclo-rpoB-6	Eclo-leuS-6	Eclo-fusA-41	Eclo-pyrG-69	Eclo-rplB-4
Eclo-ST-104	Eclo-gyrB-76	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-9	Eclo-fusA-40	Eclo-pyrG-70	Eclo-rplB-6
Eclo-ST-105	Eclo-gyrB-20	Eclo-dnaA-74	Eclo-rpoB-6	Eclo-leuS-65	Eclo-fusA-20	Eclo-pyrG-45	Eclo-rplB-4
Eclo-ST-106	Eclo-gyrB-14	Eclo-dnaA-58	Eclo-rpoB-6	Eclo-leuS-6	Eclo-fusA-41	Eclo-pyrG-69	Eclo-rplB-4
Eclo-ST-107	Eclo-gyrB-4	Eclo-dnaA-11	Eclo-rpoB-25	Eclo-leuS-6	Eclo-fusA-4	Eclo-pyrG-39	Eclo-rplB-4
Eclo-ST-108	Eclo-gyrB-75	Eclo-dnaA-68	Eclo-rpoB-35	Eclo-leuS-63	Eclo-fusA-8	Eclo-pyrG-65	Eclo-rplB-34
Eclo-ST-109	Eclo-gyrB-20	Eclo-dnaA-67	Eclo-rpoB-32	Eclo-leuS-44	Eclo-fusA-20	Eclo-pyrG-45	Eclo-rplB-4
Eclo-ST-110	Eclo-gyrB-15	Eclo-dnaA-66	Eclo-rpoB-9	Eclo-leuS-40	Eclo-fusA-4	Eclo-pyrG-76	Eclo-rplB-4
Eclo-ST-111	Eclo-gyrB-4	Eclo-dnaA-4	Eclo-rpoB-6	Eclo-leuS-40	Eclo-fusA-4	Eclo-pyrG-11	Eclo-rplB-30
Eclo-ST-112	Eclo-gyrB-4	Eclo-dnaA-4	Eclo-rpoB-6	Eclo-leuS-13	Eclo-fusA-4	Eclo-pyrG-72	Eclo-rplB-4
Eclo-ST-113	Eclo-gyrB-68	Eclo-dnaA-4	Eclo-rpoB-24	Eclo-leuS-69	Eclo-fusA-22	Eclo-pyrG-37	Eclo-rplB-4
Eclo-ST-114	Eclo-gyrB-20	Eclo-dnaA-53	Eclo-rpoB-6	Eclo-leuS-44	Eclo-fusA-35	Eclo-pyrG-45	Eclo-rplB-4
Eclo-ST-115	Eclo-gyrB-77	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-75	Eclo-fusA-9	Eclo-pyrG-67	Eclo-rplB-4
Eclo-ST-116	Eclo-gyrB-14	Eclo-dnaA-9	Eclo-rpoB-6	Eclo-leuS-6	Eclo-fusA-4	Eclo-pyrG-11	Eclo-rplB-4
Eclo-ST-117	Eclo-gyrB-9	Eclo-dnaA-64	Eclo-rpoB-6	Eclo-leuS-44	Eclo-fusA-21	Eclo-pyrG-45	Eclo-rplB-28
Eclo-ST-118	Eclo-gyrB-12	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-9	Eclo-fusA-40	Eclo-pyrG-67	Eclo-rplB-6
