stid	a1	a2	a3	a4	a5	a6	a7
Kpne-ST-37	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-16	Kpne-infB-9	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-13
Kpne-ST-38	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-2	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-2	Kpne-phoE-2
Kpne-ST-39	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-14	Kpne-infB-1	Kpne-pgi-4	Kpne-rpoB-1	Kpne-phoE-9
Kpne-ST-40	Kpne-gapA-2	Kpne-mdh-10	Kpne-tonB-21	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-41	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-4	Kpne-infB-7	Kpne-pgi-1	Kpne-rpoB-8	Kpne-phoE-12
Kpne-ST-42	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-15	Kpne-infB-6	Kpne-pgi-3	Kpne-rpoB-1	Kpne-phoE-8
Kpne-ST-43	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-15	Kpne-infB-6	Kpne-pgi-5	Kpne-rpoB-1	Kpne-phoE-11
Kpne-ST-44	Kpne-gapA-2	Kpne-mdh-4	Kpne-tonB-9	Kpne-infB-1	Kpne-pgi-3	Kpne-rpoB-1	Kpne-phoE-8
Kpne-ST-45	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-12	Kpne-infB-1	Kpne-pgi-6	Kpne-rpoB-1	Kpne-phoE-7
Kpne-ST-46	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-31	Kpne-infB-5	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-9
Kpne-ST-47	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-10	Kpne-infB-5	Kpne-pgi-12	Kpne-rpoB-1	Kpne-phoE-22
Kpne-ST-48	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-10	Kpne-infB-5	Kpne-pgi-2	Kpne-rpoB-1	Kpne-phoE-7
