stid	a1	a2	a3	a4	a5	a6	a7
Saur-ST-2802	Saur-pta_-4	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-3	Saur-arcc-3	Saur-tpi_-4	Saur-yqil-325
Saur-ST-2803	Saur-pta_-13	Saur-gmk_-44	Saur-glpf-309	Saur-aroe-407	Saur-arcc-263	Saur-tpi_-220	Saur-yqil-281
Saur-ST-2804	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-12	Saur-tpi_-1	Saur-yqil-8
Saur-ST-2805	Saur-pta_-5	Saur-gmk_-1	Saur-glpf-4	Saur-aroe-1	Saur-arcc-4	Saur-tpi_-5	Saur-yqil-3
Saur-ST-2806	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-12	Saur-tpi_-1	Saur-yqil-4
Saur-ST-2807	Saur-pta_-19	Saur-gmk_-2	Saur-glpf-15	Saur-aroe-401	Saur-arcc-19	Saur-tpi_-20	Saur-yqil-8
Saur-ST-2808	Saur-pta_-19	Saur-gmk_-2	Saur-glpf-15	Saur-aroe-23	Saur-arcc-19	Saur-tpi_-20	Saur-yqil-39
Saur-ST-2809	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-357	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2810	Saur-pta_-18	Saur-gmk_-18	Saur-glpf-28	Saur-aroe-408	Saur-arcc-1	Saur-tpi_-33	Saur-yqil-50
Saur-ST-2811	Saur-pta_-282	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-3	Saur-arcc-3	Saur-tpi_-4	Saur-yqil-3
Saur-ST-2812	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-2	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-327
Saur-ST-2813	Saur-pta_-12	Saur-gmk_-23	Saur-glpf-14	Saur-aroe-1	Saur-arcc-22	Saur-tpi_-301	Saur-yqil-31
Saur-ST-2814	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-409	Saur-arcc-12	Saur-tpi_-1	Saur-yqil-3
Saur-ST-2815	Saur-pta_-13	Saur-gmk_-2	Saur-glpf-12	Saur-aroe-410	Saur-arcc-16	Saur-tpi_-13	Saur-yqil-15
Saur-ST-2816	Saur-pta_-310	Saur-gmk_-15	Saur-glpf-359	Saur-aroe-68	Saur-arcc-1	Saur-tpi_-5	Saur-yqil-2
Saur-ST-2817	Saur-pta_-10	Saur-gmk_-214	Saur-glpf-360	Saur-aroe-14	Saur-arcc-1	Saur-tpi_-303	Saur-yqil-329
Saur-ST-2818	Saur-pta_-311	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2819	Saur-pta_-20	Saur-gmk_-215	Saur-glpf-19	Saur-aroe-35	Saur-arcc-3	Saur-tpi_-26	Saur-yqil-39
Saur-ST-2820	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-361	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2821	Saur-pta_-7	Saur-gmk_-2	Saur-glpf-353	Saur-aroe-66	Saur-arcc-6	Saur-tpi_-50	Saur-yqil-18
Saur-ST-2822	Saur-pta_-7	Saur-gmk_-2	Saur-glpf-46	Saur-aroe-262	Saur-arcc-6	Saur-tpi_-50	Saur-yqil-18
Saur-ST-2823	Saur-pta_-52	Saur-gmk_-43	Saur-glpf-354	Saur-aroe-72	Saur-arcc-6	Saur-tpi_-67	Saur-yqil-59
Saur-ST-2824	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-355	Saur-aroe-1	Saur-arcc-3	Saur-tpi_-5	Saur-yqil-3
Saur-ST-2825	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-326
Saur-ST-2826	Saur-pta_-309	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-1	Saur-arcc-3	Saur-tpi_-5	Saur-yqil-3
