stid	a1	a2	a3	a4	a5	a6	a7
Paer-ST-180	Paer-mut-31	Paer-gua-28	Paer-acs-36	Paer-nuo-4	Paer-trp-7	Paer-pps-13	Paer-aro-27
Paer-ST-181	Paer-mut-3	Paer-gua-11	Paer-acs-28	Paer-nuo-4	Paer-trp-3	Paer-pps-12	Paer-aro-5
Paer-ST-182	Paer-mut-7	Paer-gua-1	Paer-acs-6	Paer-nuo-4	Paer-trp-7	Paer-pps-18	Paer-aro-5
Paer-ST-183	Paer-mut-36	Paer-gua-36	Paer-acs-11	Paer-nuo-2	Paer-trp-2	Paer-pps-12	Paer-aro-5
Paer-ST-184	Paer-mut-32	Paer-gua-6	Paer-acs-11	Paer-nuo-4	Paer-trp-36	Paer-pps-6	Paer-aro-5
Paer-ST-185	Paer-mut-31	Paer-gua-19	Paer-acs-6	Paer-nuo-4	Paer-trp-7	Paer-pps-6	Paer-aro-5
Paer-ST-186	Paer-mut-3	Paer-gua-11	Paer-acs-6	Paer-nuo-3	Paer-trp-14	Paer-pps-10	Paer-aro-5
Paer-ST-187	Paer-mut-7	Paer-gua-1	Paer-acs-6	Paer-nuo-9	Paer-trp-7	Paer-pps-4	Paer-aro-5
Paer-ST-188	Paer-mut-31	Paer-gua-28	Paer-acs-36	Paer-nuo-4	Paer-trp-7	Paer-pps-15	Paer-aro-27
Paer-ST-189	Paer-mut-3	Paer-gua-1	Paer-acs-26	Paer-nuo-4	Paer-trp-10	Paer-pps-4	Paer-aro-143
Paer-ST-190	Paer-mut-3	Paer-gua-1	Paer-acs-6	Paer-nuo-2	Paer-trp-1	Paer-pps-14	Paer-aro-3
Paer-ST-191	Paer-mut-123	Paer-gua-114	Paer-acs-87	Paer-nuo-86	Paer-trp-5	Paer-pps-93	Paer-aro-5
Paer-ST-192	Paer-mut-5	Paer-gua-7	Paer-acs-1	Paer-nuo-4	Paer-trp-2	Paer-pps-4	Paer-aro-5
Paer-ST-193	Paer-mut-11	Paer-gua-1	Paer-acs-16	Paer-nuo-4	Paer-trp-10	Paer-pps-10	Paer-aro-5
Paer-ST-194	Paer-mut-3	Paer-gua-4	Paer-acs-11	Paer-nuo-3	Paer-trp-7	Paer-pps-4	Paer-aro-36
Paer-ST-195	Paer-mut-26	Paer-gua-64	Paer-acs-89	Paer-nuo-48	Paer-trp-32	Paer-pps-24	Paer-aro-30
Paer-ST-196	Paer-mut-5	Paer-gua-10	Paer-acs-6	Paer-nuo-4	Paer-trp-19	Paer-pps-15	Paer-aro-5
Paer-ST-197	Paer-mut-1	Paer-gua-28	Paer-acs-36	Paer-nuo-1	Paer-trp-7	Paer-pps-7	Paer-aro-1
Paer-ST-198	Paer-mut-11	Paer-gua-11	Paer-acs-11	Paer-nuo-3	Paer-trp-7	Paer-pps-27	Paer-aro-5
Paer-ST-199	Paer-mut-11	Paer-gua-5	Paer-acs-108	Paer-nuo-4	Paer-trp-2	Paer-pps-15	Paer-aro-10
Paer-ST-200	Paer-mut-100	Paer-gua-85	Paer-acs-118	Paer-nuo-60	Paer-trp-123	Paer-pps-54	Paer-aro-144
Paer-ST-201	Paer-mut-21	Paer-gua-5	Paer-acs-28	Paer-nuo-3	Paer-trp-19	Paer-pps-14	Paer-aro-22
Paer-ST-202	Paer-mut-3	Paer-gua-1	Paer-acs-11	Paer-nuo-9	Paer-trp-7	Paer-pps-4	Paer-aro-5
Paer-ST-203	Paer-mut-3	Paer-gua-28	Paer-acs-36	Paer-nuo-3	Paer-trp-38	Paer-pps-13	Paer-aro-27
Paer-ST-204	Paer-mut-3	Paer-gua-11	Paer-acs-11	Paer-nuo-2	Paer-trp-2	Paer-pps-4	Paer-aro-37
Paer-ST-205	Paer-mut-3	Paer-gua-79	Paer-acs-123	Paer-nuo-10	Paer-trp-124	Paer-pps-7	Paer-aro-14
Paer-ST-206	Paer-mut-11	Paer-gua-18	Paer-acs-39	Paer-nuo-29	Paer-trp-2	Paer-pps-5	Paer-aro-5
Paer-ST-207	Paer-mut-33	Paer-gua-5	Paer-acs-47	Paer-nuo-1	Paer-trp-40	Paer-pps-6	Paer-aro-4
Paer-ST-208	Paer-mut-11	Paer-gua-38	Paer-acs-6	Paer-nuo-3	Paer-trp-37	Paer-pps-4	Paer-aro-41
Paer-ST-209	Paer-mut-7	Paer-gua-11	Paer-acs-125	Paer-nuo-1	Paer-trp-7	Paer-pps-12	Paer-aro-5
Paer-ST-210	Paer-mut-3	Paer-gua-36	Paer-acs-17	Paer-nuo-3	Paer-trp-7	Paer-pps-13	Paer-aro-5
Paer-ST-211	Paer-mut-3	Paer-gua-36	Paer-acs-125	Paer-nuo-3	Paer-trp-2	Paer-pps-15	Paer-aro-5
Paer-ST-212	Paer-mut-4	Paer-gua-1	Paer-acs-6	Paer-nuo-4	Paer-trp-17	Paer-pps-4	Paer-aro-5
Paer-ST-213	Paer-mut-3	Paer-gua-36	Paer-acs-125	Paer-nuo-61	Paer-trp-3	Paer-pps-14	Paer-aro-76
Paer-ST-214	Paer-mut-5	Paer-gua-11	Paer-acs-125	Paer-nuo-1	Paer-trp-7	Paer-pps-6	Paer-aro-145
Paer-ST-215	Paer-mut-86	Paer-gua-85	Paer-acs-58	Paer-nuo-60	Paer-trp-72	Paer-pps-73	Paer-aro-106
Paer-ST-216	Paer-mut-124	Paer-gua-115	Paer-acs-59	Paer-nuo-16	Paer-trp-23	Paer-pps-7	Paer-aro-1
Paer-ST-217	Paer-mut-18	Paer-gua-11	Paer-acs-28	Paer-nuo-4	Paer-trp-3	Paer-pps-13	Paer-aro-5
Paer-ST-218	Paer-mut-10	Paer-gua-1	Paer-acs-8	Paer-nuo-1	Paer-trp-9	Paer-pps-4	Paer-aro-5
Paer-ST-219	Paer-mut-11	Paer-gua-6	Paer-acs-17	Paer-nuo-4	Paer-trp-1	Paer-pps-4	Paer-aro-5
Paer-ST-220	Paer-mut-5	Paer-gua-7	Paer-acs-83	Paer-nuo-4	Paer-trp-2	Paer-pps-4	Paer-aro-5
Paer-ST-221	Paer-mut-3	Paer-gua-65	Paer-acs-8	Paer-nuo-3	Paer-trp-9	Paer-pps-10	Paer-aro-5
Paer-ST-222	Paer-mut-31	Paer-gua-8	Paer-acs-10	Paer-nuo-62	Paer-trp-6	Paer-pps-57	Paer-aro-15
Paer-ST-223	Paer-mut-3	Paer-gua-9	Paer-acs-12	Paer-nuo-1	Paer-trp-15	Paer-pps-17	Paer-aro-8
Paer-ST-224	Paer-mut-26	Paer-gua-64	Paer-acs-20	Paer-nuo-78	Paer-trp-32	Paer-pps-24	Paer-aro-30
Paer-ST-225	Paer-mut-5	Paer-gua-1	Paer-acs-21	Paer-nuo-4	Paer-trp-2	Paer-pps-7	Paer-aro-5
Paer-ST-226	Paer-mut-3	Paer-gua-36	Paer-acs-11	Paer-nuo-1	Paer-trp-7	Paer-pps-29	Paer-aro-5
Paer-ST-227	Paer-mut-9	Paer-gua-3	Paer-acs-38	Paer-nuo-1	Paer-trp-4	Paer-pps-2	Paer-aro-11
Paer-ST-228	Paer-mut-3	Paer-gua-5	Paer-acs-28	Paer-nuo-1	Paer-trp-19	Paer-pps-14	Paer-aro-22
Paer-ST-229	Paer-mut-4	Paer-gua-2	Paer-acs-39	Paer-nuo-4	Paer-trp-3	Paer-pps-4	Paer-aro-5
Paer-ST-230	Paer-mut-13	Paer-gua-5	Paer-acs-38	Paer-nuo-1	Paer-trp-4	Paer-pps-2	Paer-aro-11
Paer-ST-231	Paer-mut-63	Paer-gua-36	Paer-acs-6	Paer-nuo-4	Paer-trp-2	Paer-pps-30	Paer-aro-5
Paer-ST-232	Paer-mut-64	Paer-gua-11	Paer-acs-17	Paer-nuo-4	Paer-trp-2	Paer-pps-4	Paer-aro-5
Paer-ST-233	Paer-mut-11	Paer-gua-30	Paer-acs-16	Paer-nuo-4	Paer-trp-41	Paer-pps-31	Paer-aro-5
Paer-ST-234	Paer-mut-3	Paer-gua-11	Paer-acs-1	Paer-nuo-4	Paer-trp-3	Paer-pps-10	Paer-aro-5
Paer-ST-235	Paer-mut-13	Paer-gua-3	Paer-acs-38	Paer-nuo-1	Paer-trp-4	Paer-pps-2	Paer-aro-11
Paer-ST-236	Paer-mut-5	Paer-gua-1	Paer-acs-28	Paer-nuo-4	Paer-trp-10	Paer-pps-32	Paer-aro-5
Paer-ST-237	Paer-mut-6	Paer-gua-59	Paer-acs-85	Paer-nuo-1	Paer-trp-42	Paer-pps-33	Paer-aro-1
Paer-ST-238	Paer-mut-6	Paer-gua-59	Paer-acs-5	Paer-nuo-1	Paer-trp-42	Paer-pps-33	Paer-aro-1
Paer-ST-239	Paer-mut-5	Paer-gua-1	Paer-acs-28	Paer-nuo-4	Paer-trp-43	Paer-pps-32	Paer-aro-5
Paer-ST-240	Paer-mut-5	Paer-gua-1	Paer-acs-28	Paer-nuo-43	Paer-trp-10	Paer-pps-32	Paer-aro-5
Paer-ST-241	Paer-mut-5	Paer-gua-11	Paer-acs-17	Paer-nuo-4	Paer-trp-7	Paer-pps-4	Paer-aro-5
