stid	a1	a2	a3	a4	a5	a6	a7
Cjej-ST-4192	Cjej-aspA-18	Cjej-glnA-109	Cjej-pgm-138	Cjej-tkt-61	Cjej-glyA-18	Cjej-uncA-16	Cjej-gltA-82
Cjej-ST-4193	Cjej-aspA-2	Cjej-glnA-59	Cjej-pgm-13	Cjej-tkt-25	Cjej-glyA-48	Cjej-uncA-23	Cjej-gltA-4
Cjej-ST-4194	Cjej-aspA-27	Cjej-glnA-6	Cjej-pgm-12	Cjej-tkt-28	Cjej-glyA-24	Cjej-uncA-1	Cjej-gltA-22
Cjej-ST-4195	Cjej-aspA-1	Cjej-glnA-1	Cjej-pgm-2	Cjej-tkt-3	Cjej-glyA-176	Cjej-uncA-5	Cjej-gltA-2
Cjej-ST-4196	Cjej-aspA-18	Cjej-glnA-22	Cjej-pgm-133	Cjej-tkt-175	Cjej-glyA-18	Cjej-uncA-16	Cjej-gltA-277
Cjej-ST-4197	Cjej-aspA-18	Cjej-glnA-22	Cjej-pgm-115	Cjej-tkt-86	Cjej-glyA-97	Cjej-uncA-47	Cjej-gltA-4
Cjej-ST-4198	Cjej-aspA-10	Cjej-glnA-2	Cjej-pgm-40	Cjej-tkt-134	Cjej-glyA-129	Cjej-uncA-1	Cjej-gltA-95
Cjej-ST-4199	Cjej-aspA-10	Cjej-glnA-7	Cjej-pgm-5	Cjej-tkt-180	Cjej-glyA-3	Cjej-uncA-3	Cjej-gltA-3
Cjej-ST-4200	Cjej-aspA-10	Cjej-glnA-1	Cjej-pgm-43	Cjej-tkt-82	Cjej-glyA-49	Cjej-uncA-31	Cjej-gltA-22
Cjej-ST-4201	Cjej-aspA-18	Cjej-glnA-22	Cjej-pgm-6	Cjej-tkt-94	Cjej-glyA-104	Cjej-uncA-3	Cjej-gltA-22
Cjej-ST-4202	Cjej-aspA-18	Cjej-glnA-22	Cjej-pgm-122	Cjej-tkt-113	Cjej-glyA-351	Cjej-uncA-16	Cjej-gltA-275
Cjej-ST-4203	Cjej-aspA-26	Cjej-glnA-2	Cjej-pgm-8	Cjej-tkt-46	Cjej-glyA-51	Cjej-uncA-1	Cjej-gltA-9
Cjej-ST-4204	Cjej-aspA-2	Cjej-glnA-2	Cjej-pgm-220	Cjej-tkt-190	Cjej-glyA-147	Cjej-uncA-104	Cjej-gltA-73
Cjej-ST-4205	Cjej-aspA-76	Cjej-glnA-33	Cjej-pgm-43	Cjej-tkt-95	Cjej-glyA-49	Cjej-uncA-31	Cjej-gltA-22
Cjej-ST-4206	Cjej-aspA-1	Cjej-glnA-2	Cjej-pgm-5	Cjej-tkt-7	Cjej-glyA-3	Cjej-uncA-3	Cjej-gltA-3
Cjej-ST-4207	Cjej-aspA-253	Cjej-glnA-6	Cjej-pgm-478	Cjej-tkt-392	Cjej-glyA-374	Cjej-uncA-279	Cjej-gltA-282
Cjej-ST-4208	Cjej-aspA-18	Cjej-glnA-7	Cjej-pgm-129	Cjej-tkt-86	Cjej-glyA-98	Cjej-uncA-16	Cjej-gltA-165
