stid	a1	a2	a3	a4	a5	a6	a7
Ssui-ST-37	Ssui-dpr-5	Ssui-mutS-14	Ssui-recA-29	Ssui-thrA-12	Ssui-gki-6	Ssui-aroA-25	Ssui-cpn60-39
Ssui-ST-38	Ssui-dpr-8	Ssui-mutS-6	Ssui-recA-7	Ssui-thrA-24	Ssui-gki-13	Ssui-aroA-31	Ssui-cpn60-7
Ssui-ST-39	Ssui-dpr-19	Ssui-mutS-5	Ssui-recA-10	Ssui-thrA-9	Ssui-gki-14	Ssui-aroA-21	Ssui-cpn60-25
Ssui-ST-40	Ssui-dpr-14	Ssui-mutS-8	Ssui-recA-32	Ssui-thrA-27	Ssui-gki-14	Ssui-aroA-37	Ssui-cpn60-10
Ssui-ST-41	Ssui-dpr-9	Ssui-mutS-16	Ssui-recA-26	Ssui-thrA-11	Ssui-gki-4	Ssui-aroA-15	Ssui-cpn60-27
Ssui-ST-42	Ssui-dpr-32	Ssui-mutS-25	Ssui-recA-38	Ssui-thrA-12	Ssui-gki-28	Ssui-aroA-13	Ssui-cpn60-13
Ssui-ST-43	Ssui-dpr-27	Ssui-mutS-37	Ssui-recA-28	Ssui-thrA-29	Ssui-gki-9	Ssui-aroA-35	Ssui-cpn60-36
Ssui-ST-44	Ssui-dpr-25	Ssui-mutS-6	Ssui-recA-12	Ssui-thrA-6	Ssui-gki-10	Ssui-aroA-32	Ssui-cpn60-19
Ssui-ST-45	Ssui-dpr-5	Ssui-mutS-36	Ssui-recA-24	Ssui-thrA-31	Ssui-gki-7	Ssui-aroA-28	Ssui-cpn60-31
Ssui-ST-46	Ssui-dpr-21	Ssui-mutS-14	Ssui-recA-6	Ssui-thrA-8	Ssui-gki-7	Ssui-aroA-17	Ssui-cpn60-3
Ssui-ST-47	Ssui-dpr-9	Ssui-mutS-7	Ssui-recA-30	Ssui-thrA-12	Ssui-gki-29	Ssui-aroA-25	Ssui-cpn60-24
Ssui-ST-48	Ssui-dpr-20	Ssui-mutS-38	Ssui-recA-5	Ssui-thrA-27	Ssui-gki-46	Ssui-aroA-37	Ssui-cpn60-41
Ssui-ST-49	Ssui-dpr-16	Ssui-mutS-35	Ssui-recA-21	Ssui-thrA-6	Ssui-gki-26	Ssui-aroA-31	Ssui-cpn60-3
Ssui-ST-50	Ssui-dpr-21	Ssui-mutS-14	Ssui-recA-6	Ssui-thrA-8	Ssui-gki-15	Ssui-aroA-17	Ssui-cpn60-42
Ssui-ST-51	Ssui-dpr-26	Ssui-mutS-6	Ssui-recA-12	Ssui-thrA-20	Ssui-gki-13	Ssui-aroA-29	Ssui-cpn60-19
Ssui-ST-52	Ssui-dpr-27	Ssui-mutS-37	Ssui-recA-18	Ssui-thrA-29	Ssui-gki-9	Ssui-aroA-35	Ssui-cpn60-36
Ssui-ST-53	Ssui-dpr-18	Ssui-mutS-28	Ssui-recA-7	Ssui-thrA-5	Ssui-gki-20	Ssui-aroA-8	Ssui-cpn60-6
Ssui-ST-54	Ssui-dpr-18	Ssui-mutS-28	Ssui-recA-7	Ssui-thrA-4	Ssui-gki-20	Ssui-aroA-8	Ssui-cpn60-6
Ssui-ST-55	Ssui-dpr-15	Ssui-mutS-15	Ssui-recA-23	Ssui-thrA-10	Ssui-gki-41	Ssui-aroA-25	Ssui-cpn60-37
Ssui-ST-56	Ssui-dpr-17	Ssui-mutS-29	Ssui-recA-21	Ssui-thrA-15	Ssui-gki-36	Ssui-aroA-1	Ssui-cpn60-2
Ssui-ST-57	Ssui-dpr-11	Ssui-mutS-12	Ssui-recA-25	Ssui-thrA-18	Ssui-gki-43	Ssui-aroA-27	Ssui-cpn60-22
Ssui-ST-58	Ssui-dpr-17	Ssui-mutS-29	Ssui-recA-21	Ssui-thrA-15	Ssui-gki-37	Ssui-aroA-1	Ssui-cpn60-2
Ssui-ST-59	Ssui-dpr-5	Ssui-mutS-2	Ssui-recA-22	Ssui-thrA-4	Ssui-gki-44	Ssui-aroA-17	Ssui-cpn60-21
Ssui-ST-60	Ssui-dpr-18	Ssui-mutS-17	Ssui-recA-8	Ssui-thrA-15	Ssui-gki-38	Ssui-aroA-31	Ssui-cpn60-30
Ssui-ST-61	Ssui-dpr-5	Ssui-mutS-2	Ssui-recA-22	Ssui-thrA-4	Ssui-gki-45	Ssui-aroA-17	Ssui-cpn60-21
Ssui-ST-62	Ssui-dpr-28	Ssui-mutS-18	Ssui-recA-16	Ssui-thrA-32	Ssui-gki-8	Ssui-aroA-7	Ssui-cpn60-31
Ssui-ST-63	Ssui-dpr-12	Ssui-mutS-24	Ssui-recA-39	Ssui-thrA-16	Ssui-gki-39	Ssui-aroA-19	Ssui-cpn60-29
Ssui-ST-64	Ssui-dpr-5	Ssui-mutS-2	Ssui-recA-22	Ssui-thrA-4	Ssui-gki-45	Ssui-aroA-8	Ssui-cpn60-21
Ssui-ST-65	Ssui-dpr-23	Ssui-mutS-23	Ssui-recA-31	Ssui-thrA-17	Ssui-gki-27	Ssui-aroA-10	Ssui-cpn60-16
Ssui-ST-66	Ssui-dpr-10	Ssui-mutS-33	Ssui-recA-17	Ssui-thrA-30	Ssui-gki-42	Ssui-aroA-38	Ssui-cpn60-35
Ssui-ST-67	Ssui-dpr-11	Ssui-mutS-12	Ssui-recA-27	Ssui-thrA-11	Ssui-gki-22	Ssui-aroA-27	Ssui-cpn60-15
Ssui-ST-68	Ssui-dpr-31	Ssui-mutS-27	Ssui-recA-34	Ssui-thrA-18	Ssui-gki-27	Ssui-aroA-14	Ssui-cpn60-20
Ssui-ST-69	Ssui-dpr-22	Ssui-mutS-3	Ssui-recA-15	Ssui-thrA-12	Ssui-gki-30	Ssui-aroA-23	Ssui-cpn60-33
Ssui-ST-70	Ssui-dpr-30	Ssui-mutS-32	Ssui-recA-26	Ssui-thrA-7	Ssui-gki-15	Ssui-aroA-38	Ssui-cpn60-28
Ssui-ST-71	Ssui-dpr-13	Ssui-mutS-26	Ssui-recA-36	Ssui-thrA-14	Ssui-gki-11	Ssui-aroA-11	Ssui-cpn60-5
Ssui-ST-72	Ssui-dpr-33	Ssui-mutS-19	Ssui-recA-35	Ssui-thrA-19	Ssui-gki-3	Ssui-aroA-12	Ssui-cpn60-9
Ssui-ST-73	Ssui-dpr-2	Ssui-mutS-13	Ssui-recA-5	Ssui-thrA-12	Ssui-gki-19	Ssui-aroA-33	Ssui-cpn60-37
Ssui-ST-74	Ssui-dpr-6	Ssui-mutS-10	Ssui-recA-14	Ssui-thrA-6	Ssui-gki-31	Ssui-aroA-31	Ssui-cpn60-2
Ssui-ST-75	Ssui-dpr-9	Ssui-mutS-9	Ssui-recA-13	Ssui-thrA-8	Ssui-gki-15	Ssui-aroA-25	Ssui-cpn60-32
Ssui-ST-76	Ssui-dpr-36	Ssui-mutS-21	Ssui-recA-22	Ssui-thrA-12	Ssui-gki-24	Ssui-aroA-8	Ssui-cpn60-23
Ssui-ST-77	Ssui-dpr-7	Ssui-mutS-11	Ssui-recA-3	Ssui-thrA-8	Ssui-gki-32	Ssui-aroA-39	Ssui-cpn60-38
Ssui-ST-78	Ssui-dpr-5	Ssui-mutS-22	Ssui-recA-20	Ssui-thrA-8	Ssui-gki-7	Ssui-aroA-23	Ssui-cpn60-11
Ssui-ST-79	Ssui-dpr-36	Ssui-mutS-21	Ssui-recA-22	Ssui-thrA-12	Ssui-gki-45	Ssui-aroA-8	Ssui-cpn60-21
Ssui-ST-80	Ssui-dpr-3	Ssui-mutS-2	Ssui-recA-22	Ssui-thrA-23	Ssui-gki-45	Ssui-aroA-8	Ssui-cpn60-21
Ssui-ST-81	Ssui-dpr-20	Ssui-mutS-4	Ssui-recA-21	Ssui-thrA-26	Ssui-gki-21	Ssui-aroA-22	Ssui-cpn60-1
Ssui-ST-82	Ssui-dpr-29	Ssui-mutS-34	Ssui-recA-19	Ssui-thrA-28	Ssui-gki-5	Ssui-aroA-25	Ssui-cpn60-34
Ssui-ST-83	Ssui-dpr-5	Ssui-mutS-39	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-8	Ssui-cpn60-30
Ssui-ST-84	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-4	Ssui-cpn60-1
Ssui-ST-85	Ssui-dpr-37	Ssui-mutS-20	Ssui-recA-40	Ssui-thrA-21	Ssui-gki-33	Ssui-aroA-34	Ssui-cpn60-14
Ssui-ST-86	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-25	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-87	Ssui-dpr-24	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-18	Ssui-cpn60-8
Ssui-ST-88	Ssui-dpr-16	Ssui-mutS-35	Ssui-recA-21	Ssui-thrA-6	Ssui-gki-18	Ssui-aroA-36	Ssui-cpn60-3
Ssui-ST-89	Ssui-dpr-24	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-8	Ssui-cpn60-8
Ssui-ST-90	Ssui-dpr-5	Ssui-mutS-40	Ssui-recA-41	Ssui-thrA-1	Ssui-gki-23	Ssui-aroA-20	Ssui-cpn60-40
Ssui-ST-91	Ssui-dpr-5	Ssui-mutS-41	Ssui-recA-10	Ssui-thrA-18	Ssui-gki-12	Ssui-aroA-31	Ssui-cpn60-18
Ssui-ST-92	Ssui-dpr-34	Ssui-mutS-42	Ssui-recA-37	Ssui-thrA-13	Ssui-gki-17	Ssui-aroA-16	Ssui-cpn60-4
Ssui-ST-93	Ssui-dpr-38	Ssui-mutS-43	Ssui-recA-15	Ssui-thrA-33	Ssui-gki-48	Ssui-aroA-40	Ssui-cpn60-44
Ssui-ST-94	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-22	Ssui-thrA-4	Ssui-gki-45	Ssui-aroA-8	Ssui-cpn60-21
Ssui-ST-95	Ssui-dpr-39	Ssui-mutS-45	Ssui-recA-42	Ssui-thrA-34	Ssui-gki-49	Ssui-aroA-41	Ssui-cpn60-45
Ssui-ST-96	Ssui-dpr-40	Ssui-mutS-5	Ssui-recA-43	Ssui-thrA-35	Ssui-gki-50	Ssui-aroA-25	Ssui-cpn60-46
Ssui-ST-97	Ssui-dpr-1	Ssui-mutS-46	Ssui-recA-44	Ssui-thrA-1	Ssui-gki-51	Ssui-aroA-1	Ssui-cpn60-47
Ssui-ST-98	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-8	Ssui-cpn60-17
Ssui-ST-99	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-3	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-5	Ssui-cpn60-17
Ssui-ST-100	Ssui-dpr-5	Ssui-mutS-31	Ssui-recA-10	Ssui-thrA-25	Ssui-gki-47	Ssui-aroA-2	Ssui-cpn60-30
Ssui-ST-101	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-21	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-8	Ssui-cpn60-30
Ssui-ST-102	Ssui-dpr-5	Ssui-mutS-30	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-42	Ssui-cpn60-30
Ssui-ST-103	Ssui-dpr-41	Ssui-mutS-30	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-9	Ssui-cpn60-30
Ssui-ST-104	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-21	Ssui-thrA-4	Ssui-gki-1	Ssui-aroA-8	Ssui-cpn60-30
Ssui-ST-105	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-52	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-106	Ssui-dpr-42	Ssui-mutS-47	Ssui-recA-18	Ssui-thrA-8	Ssui-gki-4	Ssui-aroA-15	Ssui-cpn60-48
Ssui-ST-107	Ssui-dpr-43	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-108	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-22	Ssui-thrA-23	Ssui-gki-45	Ssui-aroA-8	Ssui-cpn60-21
Ssui-ST-109	Ssui-dpr-2	Ssui-mutS-48	Ssui-recA-45	Ssui-thrA-36	Ssui-gki-53	Ssui-aroA-43	Ssui-cpn60-49
Ssui-ST-110	Ssui-dpr-7	Ssui-mutS-9	Ssui-recA-46	Ssui-thrA-37	Ssui-gki-54	Ssui-aroA-23	Ssui-cpn60-50
Ssui-ST-111	Ssui-dpr-5	Ssui-mutS-49	Ssui-recA-47	Ssui-thrA-38	Ssui-gki-55	Ssui-aroA-31	Ssui-cpn60-51
Ssui-ST-112	Ssui-dpr-30	Ssui-mutS-50	Ssui-recA-48	Ssui-thrA-39	Ssui-gki-56	Ssui-aroA-31	Ssui-cpn60-52
Ssui-ST-113	Ssui-dpr-44	Ssui-mutS-51	Ssui-recA-46	Ssui-thrA-40	Ssui-gki-57	Ssui-aroA-44	Ssui-cpn60-53
Ssui-ST-114	Ssui-dpr-5	Ssui-mutS-52	Ssui-recA-47	Ssui-thrA-38	Ssui-gki-21	Ssui-aroA-43	Ssui-cpn60-54
Ssui-ST-115	Ssui-dpr-45	Ssui-mutS-53	Ssui-recA-6	Ssui-thrA-12	Ssui-gki-30	Ssui-aroA-17	Ssui-cpn60-55
Ssui-ST-116	Ssui-dpr-28	Ssui-mutS-54	Ssui-recA-49	Ssui-thrA-12	Ssui-gki-58	Ssui-aroA-45	Ssui-cpn60-56
Ssui-ST-117	Ssui-dpr-5	Ssui-mutS-31	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-31	Ssui-cpn60-57
Ssui-ST-118	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-50	Ssui-thrA-25	Ssui-gki-45	Ssui-aroA-8	Ssui-cpn60-21
Ssui-ST-119	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-22	Ssui-thrA-25	Ssui-gki-45	Ssui-aroA-31	Ssui-cpn60-21
Ssui-ST-120	Ssui-dpr-17	Ssui-mutS-55	Ssui-recA-51	Ssui-thrA-41	Ssui-gki-59	Ssui-aroA-46	Ssui-cpn60-58
Ssui-ST-121	Ssui-dpr-5	Ssui-mutS-56	Ssui-recA-52	Ssui-thrA-42	Ssui-gki-60	Ssui-aroA-45	Ssui-cpn60-51
Ssui-ST-122	Ssui-dpr-28	Ssui-mutS-154	Ssui-recA-71	Ssui-thrA-33	Ssui-gki-7	Ssui-aroA-53	Ssui-cpn60-51
Ssui-ST-123	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-22	Ssui-thrA-4	Ssui-gki-45	Ssui-aroA-17	Ssui-cpn60-21
Ssui-ST-124	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-12	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-125	Ssui-dpr-5	Ssui-mutS-44	Ssui-recA-22	Ssui-thrA-4	Ssui-gki-62	Ssui-aroA-17	Ssui-cpn60-21
Ssui-ST-126	Ssui-dpr-1	Ssui-mutS-44	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-127	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-18	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-128	Ssui-dpr-46	Ssui-mutS-57	Ssui-recA-53	Ssui-thrA-43	Ssui-gki-63	Ssui-aroA-47	Ssui-cpn60-59
Ssui-ST-129	Ssui-dpr-5	Ssui-mutS-58	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-8	Ssui-cpn60-30
Ssui-ST-130	Ssui-dpr-47	Ssui-mutS-59	Ssui-recA-54	Ssui-thrA-44	Ssui-gki-64	Ssui-aroA-38	Ssui-cpn60-60
Ssui-ST-131	Ssui-dpr-1	Ssui-mutS-60	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-132	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-45	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-133	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-46	Ssui-gki-65	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-134	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-61
Ssui-ST-135	Ssui-dpr-5	Ssui-mutS-30	Ssui-recA-3	Ssui-thrA-47	Ssui-gki-34	Ssui-aroA-8	Ssui-cpn60-30
Ssui-ST-136	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-5	Ssui-cpn60-62
Ssui-ST-137	Ssui-dpr-48	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-5	Ssui-cpn60-17
Ssui-ST-138	Ssui-dpr-49	Ssui-mutS-61	Ssui-recA-55	Ssui-thrA-48	Ssui-gki-66	Ssui-aroA-48	Ssui-cpn60-33
Ssui-ST-139	Ssui-dpr-20	Ssui-mutS-62	Ssui-recA-56	Ssui-thrA-49	Ssui-gki-67	Ssui-aroA-49	Ssui-cpn60-63
Ssui-ST-140	Ssui-dpr-1	Ssui-mutS-63	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-2	Ssui-cpn60-1
Ssui-ST-141	Ssui-dpr-50	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-142	Ssui-dpr-5	Ssui-mutS-31	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-1	Ssui-cpn60-30
Ssui-ST-143	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-15	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-144	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-30
Ssui-ST-145	Ssui-dpr-5	Ssui-mutS-30	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-9	Ssui-cpn60-1
Ssui-ST-146	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-68	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-147	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-1	Ssui-gki-12	Ssui-aroA-5	Ssui-cpn60-1
Ssui-ST-148	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-19	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-149	Ssui-dpr-1	Ssui-mutS-6	Ssui-recA-21	Ssui-thrA-21	Ssui-gki-69	Ssui-aroA-1	Ssui-cpn60-12
Ssui-ST-150	Ssui-dpr-5	Ssui-mutS-64	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-12	Ssui-aroA-8	Ssui-cpn60-30
Ssui-ST-151	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-70	Ssui-aroA-5	Ssui-cpn60-17
Ssui-ST-152	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-5	Ssui-gki-12	Ssui-aroA-5	Ssui-cpn60-17
Ssui-ST-153	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-50	Ssui-gki-60	Ssui-aroA-18	Ssui-cpn60-1
Ssui-ST-154	Ssui-dpr-2	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-5	Ssui-cpn60-17
Ssui-ST-155	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-71	Ssui-aroA-5	Ssui-cpn60-17
Ssui-ST-156	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-157	Ssui-dpr-1	Ssui-mutS-2	Ssui-recA-10	Ssui-thrA-4	Ssui-gki-12	Ssui-aroA-5	Ssui-cpn60-17
Ssui-ST-158	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-57	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-159	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-72	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-160	Ssui-dpr-51	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-1	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-161	Ssui-dpr-1	Ssui-mutS-1	Ssui-recA-1	Ssui-thrA-1	Ssui-gki-4	Ssui-aroA-1	Ssui-cpn60-1
Ssui-ST-162	Ssui-dpr-5	Ssui-mutS-1	Ssui-recA-3	Ssui-thrA-25	Ssui-gki-34	Ssui-aroA-2	Ssui-cpn60-30
